name,category,parent,synonyms,finding_type,finding_cluster,oifm_id
spinal_dural_arteriovenous_fistula,vascular,vascular_abnormality,"Spinal dural AVF,Spinal AVF,Type I spinal AVM,Dural AVF (spinal)",diagnosis,,
spinal_arteriovenous_malformation,vascular,vascular_abnormality,Spinal AVM,diagnosis,,
flow_void_abnormality,vascular,vascular_abnormality,"Prominent perimedullary flow voids,Serpentine flow voids,Abnormal flow voids,Dilated perimedullary veins",observation,,
baastrup_disease,osseous,osseous_abnormality,"Kissing spine,Interspinous bursitis,Kissing spinous processes",diagnosis,,
bone_marrow_reconversion,osseous,marrow_signal_abnormality,"Red marrow reconversion,Hematopoietic marrow reconversion,Marrow reconversion",observation,,
diffuse_marrow_signal_abnormality,osseous,marrow_signal_abnormality,"Diffuse marrow infiltration,Diffuse marrow replacement,Diffuse marrow abnormality",observation,,
posterior_osteophyte,osseous,osteophyte_formation,"Posterior vertebral body osteophyte,Posterior spur,Posterior endplate osteophyte,Posterior endplate spur",observation,,
anterior_osteophyte,osseous,osteophyte_formation,"Anterior vertebral body osteophyte,Anterior spur,Anterior endplate osteophyte",observation,,
lateral_osteophyte,osseous,osteophyte_formation,"Lateral vertebral body osteophyte,Lateral spur",observation,,
ligamentum_flavum_buckling,ligamentous,ligamentous_abnormality,"Buckling of the ligamentum flavum,Infolding of the ligamentum flavum,Redundant ligamentum flavum,Ligamentum flavum infolding",observation,,
posterior_longitudinal_ligament_hypertrophy,ligamentous,ligamentous_abnormality,"PLL thickening,Thickening of PLL,PLL hypertrophy,Thickened posterior longitudinal ligament",observation,,
ligamentum_flavum_calcification,ligamentous,ligament_calcification,"Calcified ligamentum flavum,LF calcification,Calcification of ligamentum flavum",observation,,
degenerative_spondylolisthesis,alignment,spondylolisthesis,"Degenerative listhesis,Degenerative slip",observation,,
isthmic_spondylolisthesis,alignment,spondylolisthesis,"Isthmic listhesis,Spondylolytic spondylolisthesis",observation,,
levoscoliosis,alignment,scoliosis,"Left-sided curvature,Left convex scoliosis",observation,,
dextroscoliosis,alignment,scoliosis,"Right-sided curvature,Right convex scoliosis",observation,,
marrow_edema,osseous,marrow_signal_abnormality,"Vertebral marrow edema,Bone marrow edema,Bone marrow edema (vertebral body),Vertebral body marrow edema,Vertebral body edema",observation,,
vertebral_body_enhancement,osseous,osseous_abnormality,"Vertebral body enhancement,Enhancing vertebral body,Vertebral body contrast enhancement",observation,,
disc_enhancement,disc,disc_abnormality,"Enhancing disc,Disc contrast enhancement,Disc space enhancement,Enhancing disc space,Disc space contrast enhancement",observation,,
nerve_root_enhancement,central_canal,nerve_root_abnormality,"Enhancing nerve root,Nerve root contrast enhancement,Root enhancement",observation,,OIFM_GMTS_018489
epidural_enhancement,central_canal,central_canal_abnormality,"Epidural contrast enhancement,Enhancing epidural tissue",observation,,
leptomeningeal_enhancement,central_canal,central_canal_abnormality,"Meningeal enhancement,Leptomeningeal contrast enhancement,Meningeal enhancement (spinal)",observation,,OIFM_OIDM_121473
annular_enhancement,disc,disc_enhancement,,observation,,
facet_joint_enhancement,articular,facet_joint_abnormality,"Enhancing facet joint,Facet joint contrast enhancement,Facet synovial enhancement",observation,,
posterior_corner_inflammatory_lesion,osseous,vertebral_corner_lesion,"Posterior corner edema,Posterior corner signal,Posterior spondylitis",observation,,
costotransverse_joint_inflammation,articular,articular_abnormality,"Costotransverse joint inflammation,Costotransverse arthritis,Costotransverse synovitis",diagnosis,,
bone_bud,articular,sacroiliac_joint_abnormality,"SIJ bone bud,Incomplete ankylosis (SIJ),Partial ankylosis (SIJ)",observation,,
phlegmon,paraspinal,paraspinal_abnormality,,diagnosis,,
granulation_tissue,paraspinal,paraspinal_abnormality,"Enhancing granulation tissue,Inflammatory granulation tissue",observation,,
spinal_cord_enhancement,spinal_cord,spinal_cord_abnormality,"Enhancing cord,Intramedullary enhancement,Cord contrast enhancement",observation,,
sacroiliac_joint_space_widening,articular,sacroiliac_joint_abnormality,"SIJ widening,SI joint space widening,Widened SI joint",observation,,
sacroiliac_joint_space_narrowing,articular,sacroiliac_joint_abnormality,"SIJ narrowing,SI joint space narrowing,Narrowed SI joint",observation,,
sacroiliac_joint_irregularity,articular,sacroiliac_joint_abnormality,"SIJ irregularity,SI joint irregularity,Irregular SI joint surface",observation,,
sacroiliac_joint_effusion,articular,sacroiliac_joint_abnormality,"SIJ effusion,SI joint fluid,SI joint effusion,Sacroiliac joint fluid",observation,,
laminar_fracture,osseous,posterior_element_fracture,"Lamina fracture,Fracture of the lamina",observation,,
spinous_process_fracture,osseous,posterior_element_fracture,"Spinous process break,Fracture of the spinous process",observation,,
transverse_process_fracture,osseous,posterior_element_fracture,"Transverse process break,Fracture of the transverse process,TP fracture",observation,,
vertebral_body_retropulsion,osseous,osseous_abnormality,"Retropulsed fragment,Posterior cortex retropulsion,Retropulsed bone fragment,Retropulsion of the posterior cortex",observation,,
posterior_element_fracture,osseous,vertebral_fracture,"Posterior column fracture,Posterior arch fracture",observation,,
laminoplasty,osseous,posterior_decompression,"Open-door laminoplasty,Expansive laminoplasty",observation,,
posterior_decompression,osseous,osseous_postsurgical_change,Posterior decompressive surgery,observation,,
anterior_cervical_corpectomy,osseous,osseous_postsurgical_change,"Corpectomy,Vertebral body resection,Anterior corpectomy",observation,,
interlaminar_window,osseous,posterior_decompression,"Interlaminar decompression,Bilateral interlaminar decompression",observation,,
postoperative_seroma,paraspinal,paraspinal_postsurgical_change,"Seroma,Surgical site seroma",observation,,
postoperative_hematoma,paraspinal,paraspinal_postsurgical_change,"Surgical site hematoma,Wound hematoma",observation,,
cage_subsidence,extrinsic,hardware_complication,"Interbody cage subsidence,Cage settling,Subsidence of interbody device",observation,,
rod_fracture,extrinsic,hardware_fracture,"Broken rod,Rod breakage,Rod fracture",observation,,
screw_pullout,extrinsic,hardware_migration,"Screw backout,Screw pull-out",observation,,
graft_resorption,osseous,osseous_postsurgical_change,"Bone graft resorption,Graft failure,Graft lucency",observation,,
fusion_consolidation,osseous,spinal_fusion,"Solid fusion,Successful fusion,Bony bridging (fusion),Fusion incorporation",observation,,
disc_space_fluid,disc,disc_abnormality,"Disc space fluid signal,Fluid within disc space,Intradiscal fluid",observation,,
dropped_metastasis,central_canal,intradural_extramedullary_lesion,"Drop metastasis,Intradural metastasis,Leptomeningeal metastasis (spinal)",diagnosis,,
vertebral_body_infarct,osseous,osseous_abnormality,"Bone infarct (vertebral),Vertebral avascular necrosis,Vertebral AVN",diagnosis,,
sacral_cyst,central_canal,central_canal_anatomic_variant,"Sacral cyst,Sacral meningeal cyst",observation,,
anterior_sacral_meningocele,central_canal,meningocele,"Presacral meningocele,Anterior meningocele",observation,,
spinal_lipoma,spinal_cord,spinal_cord_abnormality,"Intraspinal lipoma,Intradural lipoma",diagnosis,,
cyst_of_filum_terminale,central_canal,central_canal_anatomic_variant,"Filum terminale cyst,Terminal ventricle cyst",observation,,
disc_abnormality,disc,,,,,
disc_postsurgical_change,disc,,,,,
osseous_abnormality,osseous,,,,,OIFM_OIDM_164927
osseous_anatomic_variant,osseous,,,,,OIFM_OIDM_216407
osseous_postsurgical_change,osseous,,,,,OIFM_OIDM_671573
vertebral_corner_lesion,osseous,osseous_abnormality,,,,
vertebral_augmentation,osseous,osseous_postsurgical_change,Vertebral cement augmentation,observation,,OIFM_OIDM_929353
central_canal_abnormality,central_canal,,,,,
central_canal_anatomic_variant,central_canal,,,,,
central_canal_postsurgical_change,central_canal,,,,,
neural_foraminal_abnormality,neural_foramen,,,,,
traction_osteophyte,osseous,osteophyte_formation,"Traction spur,Apophyseal osteophyte",observation,,
spinal_cord_abnormality,spinal_cord,,,,,
cord_diffusion_restriction,spinal_cord,cord_signal_abnormality,"Restricted diffusion (cord),DWI abnormality (cord),Cord DWI restriction,Intramedullary diffusion restriction,ADC abnormality (cord)",observation,,
cord_susceptibility_abnormality,spinal_cord,cord_signal_abnormality,"Cord blooming artifact,GRE signal loss (cord),Susceptibility artifact (cord),Hemosiderin staining (cord),SWI abnormality (cord)",observation,,
cord_expansion,spinal_cord,spinal_cord_abnormality,"Cord swelling,Swollen cord,Expanded cord,Cord enlargement,Increased cord caliber",observation,,
articular_abnormality,articular,,,,,
ligamentous_abnormality,ligamentous,,,,,
alignment_abnormality,alignment,,,,,
paraspinal_abnormality,paraspinal,,Paraspinal soft tissue abnormality,,,
paraspinal_postsurgical_change,paraspinal,,,,,
vascular_abnormality,vascular,,,,,OIFM_OIDM_066373
hardware,extrinsic,,,,,
facet_joint_abnormality,articular,articular_abnormality,,,,
sacroiliac_joint_abnormality,articular,articular_abnormality,"SIJ abnormality,SI joint abnormality",,,
facet_joint_sclerosis,articular,facet_joint_abnormality,"Facet sclerosis,Subchondral sclerosis (facet),Sclerotic facets,Facet joint subchondral sclerosis",observation,,
facet_joint_marrow_edema,articular,facet_joint_abnormality,"Facet bone marrow edema,Facet joint BME,Facet edema,Facet joint bone marrow edema",observation,,
sacroiliac_joint_enhancement,articular,sacroiliac_joint_abnormality,"SIJ enhancement,Sacroiliac joint contrast enhancement,SI joint enhancement,SIJ joint space enhancement",observation,,
facet_joint_ankylosis,articular,facet_joint_abnormality,"Facet ankylosis,Facet joint fusion,Fused facets,Facet bony ankylosis",observation,,
dens_erosion,osseous,osseous_abnormality,"Odontoid erosion,Erosion of the dens,Dens erosive change,Odontoid erosive change,C2 dens erosion",observation,,
enthesopathy,articular,articular_abnormality,"Chronic entheseal change,Structural entheseal lesion,Entheseal structural damage",observation,,OIFM_GMTS_025742
transverse_myelitis,spinal_cord,cord_demyelination,"TM,Acute transverse myelitis,ATM",diagnosis,,
spinal_dysraphism,spinal_cord,spinal_cord_abnormality,"Spinal dysraphic malformation,Neural tube defect (spinal)",,,
spinal_cord_anatomic_variant,spinal_cord,,,,,
marrow_diffusion_restriction,osseous,marrow_signal_abnormality,"Restricted diffusion (vertebral),DWI abnormality (vertebral body),Vertebral DWI restriction,Marrow DWI restriction,ADC abnormality (marrow),Diffusion restriction (marrow)",observation,,
marrow_susceptibility_abnormality,osseous,marrow_signal_abnormality,"Marrow blooming artifact,GRE signal loss (vertebral body),Susceptibility artifact (vertebral),Hemosiderin staining (vertebral body),SWI abnormality (vertebral body)",observation,,
tuberculous_spondylodiscitis,disc,spondylodiscitis,"Pott's disease,Spinal tuberculosis,TB spondylodiscitis,Tuberculous spinal infection,TB spine,Pott disease,Tubercular spondylodiscitis,Pott's spine",diagnosis,,
stress_fracture,osseous,vertebral_fracture,"Fatigue fracture,Stress reaction,Stress injury",observation,,
insufficiency_fracture,osseous,stress_fracture,"Osteoporotic fracture,Fragility fracture,Metabolic fracture,Insufficiency fracture",observation,,
disc_diffusion_restriction,disc,disc_abnormality,"Restricted diffusion (disc),DWI abnormality (disc),Disc DWI restriction,ADC abnormality (disc),Disc space diffusion restriction",observation,,
marrow_T1_hypointensity,osseous,marrow_signal_abnormality,"T1 hypointense marrow,T1 dark marrow,Decreased T1 marrow signal,Low T1 marrow signal,T1 hypointense vertebral body,Marrow T1 signal decrease",observation,,
marrow_T2_hyperintensity,osseous,marrow_signal_abnormality,"T2 hyperintense marrow,STIR hyperintense marrow,T2 bright marrow,STIR bright vertebral body,Edema-like marrow signal intensity,ELMSI,Increased T2 marrow signal,Fluid-sensitive marrow signal,T2 hyperintense vertebral body",observation,,
flowing_ossification,osseous,osseous_abnormality,"Flowing anterior osteophytes,Anterior flowing ossification,Contiguous anterior ossification,Flowing candle wax appearance,Flowing anterior vertebral ossification,Flowing ossification",observation,,
atypical_hemangioma,osseous,vertebral_hemangioma,"Aggressive hemangioma,Atypical vertebral hemangioma,Compressive hemangioma",diagnosis,,
nerve_root_abnormality,central_canal,central_canal_abnormality,,,,
schwannoma,central_canal,nerve_sheath_tumor,"Vestibular schwannoma (spinal),Spinal schwannoma",diagnosis,,
neurofibroma,central_canal,nerve_sheath_tumor,"Plexiform neurofibroma,Spinal neurofibroma",diagnosis,,
ligament_ossification,ligamentous,ligamentous_abnormality,"Ligamentous ossification,Spinal ligament ossification",observation,,
anterolisthesis,alignment,spondylolisthesis,"Anterior listhesis,Anterior slippage,Forward slippage,Anterior spondylolisthesis",observation,,
gibbus_deformity,alignment,kyphotic_deformity,"Gibbus,Angular kyphosis,Focal kyphosis,Gibbus deformity,Angular deformity",observation,,
epidural_phlegmon,central_canal,central_canal_abnormality,Epidural inflammatory mass,diagnosis,,
cord_T2_hyperintensity,spinal_cord,cord_signal_abnormality,"T2 hyperintense cord,STIR hyperintense cord,T2 bright cord,Intramedullary T2 hyperintensity,Increased T2 cord signal,STIR bright cord,Cord T2 bright signal,High T2 signal in the cord",observation,,
cord_T1_hypointensity,spinal_cord,cord_signal_abnormality,"T1 hypointense cord,T1 dark cord,Intramedullary T1 hypointensity,Decreased T1 cord signal,Low T1 signal in the cord,Cord T1 signal loss",observation,,
disc_T2_hypointensity,disc,disc_abnormality,"T2 signal loss (disc),Loss of disc signal,Disc signal loss,T2 dark disc,Decreased disc T2 signal,Low disc T2 signal,Disc T2 signal loss",observation,,
disc_T2_hyperintensity,disc,disc_abnormality,"T2 bright disc,Hyperintense disc signal,High disc T2 signal,STIR hyperintense disc,T2 hyperintense disc",observation,,
endplate_T2_hyperintensity,osseous,endplate_abnormality,"T2 hyperintense endplate,STIR hyperintense endplate,T2 bright endplate signal,STIR bright endplate",observation,,
endplate_T1_hypointensity,osseous,endplate_abnormality,"T1 hypointense endplate,T1 dark endplate,Decreased T1 endplate signal,Low T1 endplate signal",observation,,
endplate_T1_hyperintensity,osseous,endplate_abnormality,"T1 hyperintense endplate,T1 bright endplate,Increased T1 endplate signal",observation,,
central_cord_T2_hyperintensity,spinal_cord,cord_T2_hyperintensity,"Pencil-like cord signal,Central gray matter signal,Central cord signal",observation,,
anterior_horn_T2_hyperintensity,spinal_cord,cord_T2_hyperintensity,"Owl's eye sign,Owl's eyes sign,Snake eyes appearance,Bilateral anterior horn signal,ASA territory signal",observation,,
dorsal_column_T2_hyperintensity,spinal_cord,cord_T2_hyperintensity,"Inverted V sign,Reversed V sign,Posterior column signal,Dorsal column signal",observation,,
peripheral_cord_T2_hyperintensity,spinal_cord,cord_T2_hyperintensity,"Subpial cord signal,Lateral column signal,Peripheral cord signal,Rim-like cord signal",observation,,
hemicord_T2_hyperintensity,spinal_cord,cord_T2_hyperintensity,"Hemicord signal,Unilateral cord signal,Asymmetric cord T2 hyperintensity,Brown-Sequard pattern (signal)",observation,,
longitudinally_extensive_cord_T2_hyperintensity,spinal_cord,cord_T2_hyperintensity,"LETM,LETM signal,Long-segment cord signal,Cord signal spanning 3+ segments,Longitudinally extensive myelitis signal",observation,,
central_cord_diffusion_restriction,spinal_cord,cord_diffusion_restriction,"Central cord DWI restriction,Complete cord diffusion restriction",observation,,
hemicord_diffusion_restriction,spinal_cord,cord_diffusion_restriction,"Hemicord DWI restriction,Partial cord diffusion restriction,Asymmetric cord diffusion restriction",observation,,
central_cord_T1_hypointensity,spinal_cord,cord_T1_hypointensity,"Central cord T1 signal loss,Central myelomalacia signal,T1 dark central cord",observation,,
central_cord_susceptibility_abnormality,spinal_cord,cord_susceptibility_abnormality,"Central cord blooming,Central hemorrhagic cord signal",observation,,
extraspinal_abnormality,extraspinal,,,,,
psoas_abscess,extraspinal,extraspinal_abnormality,"Psoas abscess,Iliopsoas abscess,Psoas collection",diagnosis,,
renal_abnormality,extraspinal,extraspinal_abnormality,,,,
renal_cyst,extraspinal,renal_abnormality,"Renal cyst,Kidney cyst,Simple renal cyst",observation,,
aortic_abnormality,extraspinal,extraspinal_abnormality,,,,
abdominal_aortic_aneurysm,extraspinal,aortic_abnormality,"AAA,Aortic aneurysm,Abdominal aortic dilation",observation,,OIFM_MSFT_134126
disc_migration,disc,disc_extrusion,"Migrated disc,Disc migration,Migrated disc fragment,Disc fragment migration",observation,,
disc_osteophyte_complex,disc,disc_abnormality,"DOC,Disc-osteophyte complex,Disc/osteophyte complex,Ventral disc-osteophyte complex,Disc osteophyte ridge",observation,,
myelomalacia,spinal_cord,myelopathy,"Cord myelomalacia,Spinal cord myelomalacia,Myelomalacic change,Myelomalacic changes",diagnosis,,
marrow_replacing_lesion,osseous,marrow_signal_abnormality,"Marrow replacing lesion,Bone marrow replacing lesion,Marrow-replacing lesion,Marrow replacement,Marrow infiltration,Bone marrow infiltration,Replacement of marrow signal",observation,,
prevertebral_edema,paraspinal,paraspinal_abnormality,"Prevertebral STIR signal,Prevertebral T2 hyperintensity,Prevertebral soft tissue edema,Prevertebral soft tissue swelling,Retropharyngeal edema (cervical)",observation,,
paraspinal_soft_tissue_edema,paraspinal,paraspinal_abnormality,"Paraspinal soft tissue swelling,Paraspinal soft tissue STIR signal,Paraspinal soft tissue T2 hyperintensity,Soft tissue edema (paraspinal),Soft tissue swelling (paraspinal)",observation,,
postoperative_fluid_collection,paraspinal,paraspinal_postsurgical_change,"Postoperative collection,Postsurgical fluid collection,Surgical site fluid collection,Wound collection,Postoperative fluid,Subcutaneous fluid collection (postoperative)",observation,,
conus_position_abnormality,spinal_cord,spinal_cord_abnormality,"Low-lying conus,Low conus medullaris,Low-lying cord,Low conus,Caudally positioned conus,Abnormal conus position,High-lying conus",observation,,
spinal_fixation,osseous,osseous_postsurgical_change,"Spinal instrumented fixation,Internal fixation (spine),Spinal stabilization construct,Instrumented stabilization,Spinal instrumentation construct",observation,,
accentuated_lordosis,alignment,alignment_abnormality,"Hyperlordosis,Exaggerated lordosis,Increased lordosis",observation,,
dural_defect,central_canal,central_canal_abnormality,"Dural tear,Dural disruption,Dural breach",observation,,
hydronephrosis,extraspinal,renal_abnormality,"Pelvicaliectasis,Pelvicalyceal dilation,Collecting system dilation,Hydronephrotic change",observation,,OIFM_OIDM_874812
ureteral_abnormality,extraspinal,extraspinal_abnormality,,,,
hydroureter,extraspinal,ureteral_abnormality,"Ureteral dilation,Dilated ureter,Ureterectasis",observation,,OIFM_GMTS_017573
focal_fatty_marrow,osseous,osseous_lesion,"focal fat deposition,focal fatty replacement,focal fatty marrow deposition",diagnosis,,
trefoil_canal,central_canal,central_canal_anatomic_variant,,observation,,
