name,category,parent,synonyms,finding_type,finding_cluster,oifm_id
fusiform_aneurysm,vasculature,intracranial_aneurysm,,diagnosis,,OIFM_OIDM_324720
cerebral_venous_thrombosis,vasculature,vascular_abnormality,CVT,diagnosis,,OIFM_OIDM_945136
dural_venous_sinus_thrombosis,vasculature,cerebral_venous_thrombosis,CVST,diagnosis,,
cortical_vein_thrombosis,vasculature,cerebral_venous_thrombosis,,diagnosis,,OIFM_OIDM_641040
intracranial_vascular_malformation,vasculature,vascular_abnormality,vascular malformation,diagnosis,,
arteriovenous_malformation,vasculature,intracranial_vascular_malformation,"AVM, cerebral AVM, pial AVM",diagnosis,,OIFM_OIDM_853448
cavernous_malformation,vasculature,intracranial_vascular_malformation,"cavernoma, cavernous hemangioma, cavernous angioma",diagnosis,,
dural_arteriovenous_fistula,vasculature,vascular_abnormality,"DAVF, dural AVF, dural fistula",diagnosis,,OIFM_OIDM_951059
intracranial_arterial_dissection,vasculature,vascular_abnormality,intracranial dissection,diagnosis,,OIFM_OIDM_620740
vasospasm,vasculature,vascular_abnormality,"cerebral vasospasm, arterial vasospasm",diagnosis,,OIFM_OIDM_594350
moyamoya,vasculature,vascular_abnormality,"moyamoya disease, moyamoya syndrome",diagnosis,,OIFM_OIDM_027440
carotid_cavernous_fistula,vasculature,vascular_abnormality,"CCF, carotid cavernous fistula, CC fistula",diagnosis,,OIFM_OIDM_651223
vein_of_galen_malformation,vasculature,intracranial_vascular_malformation,"VGAM, vein of Galen aneurysmal malformation, vein of Galen aneurysmal dilatation",diagnosis,,OIFM_OIDM_415157
cerebral_amyloid_angiopathy,vasculature,vascular_abnormality,"CAA, amyloid angiopathy",diagnosis,,OIFM_OIDM_315310
vascular_anatomic_variant,vasculature,,,,,OIFM_OIDM_390904
developmental_venous_anomaly,vasculature,vascular_anatomic_variant,"DVA, venous angioma, medullary venous malformation",diagnosis,,OIFM_OIDM_800415
fetal_origin_posterior_cerebral_artery,vasculature,vascular_anatomic_variant,"fetal PCA, fetal type PCA",observation,,OIFM_OIDM_993979
hypoplastic_artery_segment,vasculature,vascular_anatomic_variant,,observation,,OIFM_OIDM_164840
absent_artery_segment,vasculature,vascular_anatomic_variant,aplastic artery segment,observation,,OIFM_OIDM_476344
persistent_trigeminal_artery,vasculature,vascular_anatomic_variant,"PTA, persistent primitive trigeminal artery",observation,,OIFM_OIDM_438342
arterial_fenestration,vasculature,vascular_anatomic_variant,,observation,,OIFM_OIDM_352326
arterial_infundibulum,vasculature,vascular_anatomic_variant,"infundibular dilation, vascular infundibulum",observation,,OIFM_OIDM_282606
venous_prominence,vasculature,vascular_anatomic_variant,"prominent vein, prominent cerebral vein, prominent cortical vein",observation,,OIFM_OIDM_864913
osseous_abnormality,osseous,,,,,OIFM_OIDM_164927
fracture,osseous,osseous_abnormality,cranial fracture,observation,,OIFM_OIDM_739317
calvarial_fracture,osseous,fracture,calvarial discontinuity,observation,,OIFM_OIDM_922215
depressed_fracture,osseous,calvarial_fracture,"depressed skull fracture, depressed calvarial fracture",observation,,OIFM_OIDM_311358
frontal_sinus_fracture,osseous,calvarial_fracture,frontal sinus wall fracture,observation,,
skull_base_fracture,osseous,fracture,basilar skull fracture,observation,,OIFM_OIDM_085957
cribriform_plate_fracture,osseous,skull_base_fracture,cribriform fracture,observation,,OIFM_OIDM_587234
clivus_fracture,osseous,skull_base_fracture,clival fracture,observation,,OIFM_OIDM_746790
orbital_roof_fracture,osseous,skull_base_fracture,,observation,,OIFM_OIDM_431537
optic_canal_fracture,osseous,skull_base_fracture,,observation,,OIFM_OIDM_150705
sphenoid_sinus_fracture,osseous,skull_base_fracture,,observation,,
pterygoid_plate_fracture,osseous,skull_base_fracture,pterygoid fracture,observation,,
facial_bone_fracture,osseous,fracture,midface fracture,observation,,OIFM_OIDM_124733
orbital_fracture,osseous,facial_bone_fracture,orbital wall fracture,observation,,OIFM_OIDM_525994
orbital_blowout_fracture,osseous,orbital_fracture,"blowout fracture, orbital floor fracture, orbital floor blowout",observation,,OIFM_OIDM_070294
medial_orbital_wall_fracture,osseous,orbital_fracture,lamina papyracea fracture,observation,,OIFM_OIDM_444719
nasal_fracture,osseous,facial_bone_fracture,nasal bone fracture,observation,,OIFM_OIDM_231181
zygomatic_fracture,osseous,facial_bone_fracture,"zygomatic arch fracture, malar fracture",observation,,OIFM_OIDM_268881
zygomaticomaxillary_complex_fracture,osseous,facial_bone_fracture,"ZMC fracture, tripod fracture, trimalar fracture",observation,,OIFM_OIDM_159654
maxillary_fracture,osseous,facial_bone_fracture,maxillary wall fracture,observation,,OIFM_OIDM_528245
le_fort_fracture,osseous,facial_bone_fracture,Le Fort fracture,observation,,OIFM_OIDM_705267
naso_orbito_ethmoid_fracture,osseous,facial_bone_fracture,NOE fracture,observation,,OIFM_OIDM_919194
temporal_bone_fracture,osseous,fracture,"petrous bone fracture, petrous temporal fracture",observation,,OIFM_OIDM_497032
otic_capsule_fracture,osseous,temporal_bone_fracture,"labyrinthine fracture, cochlear fracture, otic capsule-violating fracture",observation,,OIFM_OIDM_096408
carotid_canal_fracture,osseous,temporal_bone_fracture,fracture involving carotid canal,observation,,OIFM_OIDM_186788
cervical_spine_fracture,osseous,fracture,C-spine fracture,observation,,OIFM_OIDM_193390
sutural_diastasis,osseous,osseous_abnormality,"diastatic suture, widened suture, suture widening, diastatic fracture, diastatic skull fracture",observation,,OIFM_OIDM_213066
skull_lesion,osseous,osseous_abnormality,calvarial lesion,observation,,OIFM_OIDM_238973
benign_calvarial_lesion,osseous,skull_lesion,benign skull lesion,observation,,OIFM_OIDM_666884
calvarial_bone_island,osseous,benign_calvarial_lesion,"enostosis, bone island",observation,,
calvarial_thickening,osseous,osseous_abnormality,"skull thickening, calvarial hyperostosis, diploic space thickening",observation,,OIFM_OIDM_989677
calvarial_osteopenia,osseous,osseous_abnormality,"skull osteopenia, calvarial demineralization, thinned calvarium",observation,,OIFM_OIDM_472343
osseous_remodeling,osseous,osseous_abnormality,"bony remodeling, bone contour remodeling, osseous contour remodeling",observation,,OIFM_OIDM_258480
osseous_neoplasm,osseous,osseous_abnormality,,diagnosis,,OIFM_OIDM_926656
calvarial_osteoma,osseous,osseous_neoplasm,skull osteoma,diagnosis,,OIFM_OIDM_935903
calvarial_metastasis,osseous,osseous_neoplasm,skull metastasis,diagnosis,,
intraosseous_hemangioma,osseous,osseous_neoplasm,calvarial hemangioma,diagnosis,,OIFM_OIDM_822124
intradiploic_lipoma,osseous,osseous_neoplasm,diploic lipoma,diagnosis,,OIFM_OIDM_188030
multiple_myeloma,osseous,osseous_neoplasm,myeloma,diagnosis,,OIFM_OIDM_048062
plasmacytoma,osseous,osseous_neoplasm,solitary bone plasmacytoma,diagnosis,,OIFM_OIDM_477248
langerhans_cell_histiocytosis,osseous,osseous_neoplasm,"LCH, eosinophilic granuloma, histiocytosis X",diagnosis,,OIFM_OIDM_664068
skull_osteomyelitis,osseous,osseous_abnormality,"calvarial osteomyelitis, cranial osteomyelitis",diagnosis,,OIFM_OIDM_154564
fibrous_dysplasia,osseous,osseous_abnormality,fibrous dysplasia skull,diagnosis,,OIFM_OIDM_341267
paget_disease_of_skull,osseous,osseous_abnormality,"Paget skull, Paget disease calvarium",diagnosis,,OIFM_OIDM_338652
hyperostosis_frontalis_interna,osseous,osseous_abnormality,"HFI, frontal hyperostosis",diagnosis,,OIFM_OIDM_850757
craniosynostosis,osseous,osseous_abnormality,"premature suture fusion, craniostenosis, fused suture",diagnosis,,OIFM_GMTS_006368
degenerative_changes,osseous,osseous_abnormality,degenerative disease,diagnosis,,OIFM_OIDM_463032
cervical_spine_degenerative_changes,osseous,degenerative_changes,"cervical spondylosis, C-spine DJD",diagnosis,,OIFM_OIDM_200329
osseous_postsurgical_change,osseous,,,,,OIFM_OIDM_671573
calvarial_surgery,osseous,osseous_postsurgical_change,"prior cranial surgery, calvarial surgical change",observation,,OIFM_OIDM_335200
craniotomy,osseous,calvarial_surgery,"craniotomy defect, craniotomy flap, post craniotomy",observation,,OIFM_OIDM_269188
craniectomy,osseous,calvarial_surgery,"decompressive craniectomy, bone flap absent",observation,,OIFM_OIDM_210642
hemicraniectomy,osseous,craniectomy,hemicranectomy,observation,,OIFM_OIDM_251139
cranioplasty,osseous,calvarial_surgery,"cranioplasty mesh, cranioplasty plate, skull reconstruction",observation,,OIFM_OIDM_430773
burr_hole,osseous,calvarial_surgery,"burr hole defect, twist drill hole",observation,,OIFM_OIDM_247440
cervical_spine_fusion,osseous,osseous_postsurgical_change,"cervical fixation, cervical spine instrumentation",observation,,OIFM_GMTS_009764
open_reduction_internal_fixation,osseous,osseous_postsurgical_change,"ORIF, open reduction and internal fixation, internal fixation, rigid fixation, plate and screw fixation, facial bone ORIF, maxillary ORIF, mandibular ORIF",observation,,OIFM_OIDM_938170
occipitocervical_fusion,osseous,osseous_postsurgical_change,"OCF, occiput-to-cervical fusion, occipital-cervical fusion, occipital plate fixation",observation,,OIFM_OIDM_087569
osseous_anatomic_variant,osseous,,,,,OIFM_OIDM_216407
wormian_bone,osseous,osseous_anatomic_variant,"sutural bone, wormian bones",observation,,
persistent_metopic_suture,osseous,osseous_anatomic_variant,unfused frontal suture,observation,,OIFM_OIDM_058112
enlarged_parietal_foramen,osseous,osseous_anatomic_variant,biparietal foramina,observation,,OIFM_OIDM_956084
posterior_arch_c1_defect,osseous,osseous_anatomic_variant,"posterior arch C1 cleft, atlas posterior arch defect",observation,,
dental_abnormality,dental,,,,,OIFM_OIDM_322883
periapical_lucency,dental,dental_abnormality,periapical radiolucency,observation,,
dental_caries,dental,dental_abnormality,"tooth decay, carious tooth, cavitated tooth",observation,,OIFM_OIDM_547581
impacted_tooth,dental,dental_abnormality,"unerupted tooth, embedded tooth, impacted molar",observation,,OIFM_OIDM_103644
retained_root,dental,dental_abnormality,"retained root fragment, residual root, root remnant",observation,,OIFM_OIDM_213400
missing_tooth,dental,dental_abnormality,"absent tooth, missing teeth, edentulous, partially edentulous",observation,,OIFM_OIDM_562532
periodontal_bone_loss,dental,dental_abnormality,"alveolar bone loss, alveolar bone resorption",observation,,OIFM_OIDM_372815
apical_periodontitis,dental,dental_abnormality,"periapical infection, dental infection, dentoalveolar infection, dental abscess, dentoalveolar abscess",diagnosis,,OIFM_OIDM_248519
dentigerous_cyst,dental,dental_abnormality,follicular cyst,diagnosis,,OIFM_OIDM_217343
periodontitis,dental,dental_abnormality,"periodontal disease, chronic periodontitis",diagnosis,,OIFM_OIDM_263308
oroantral_fistula,dental,dental_abnormality,"OAF, oro-antral fistula, odontogenic sinus fistula, dental-sinus fistula",diagnosis,,OIFM_OIDM_089707
oroantral_communication,dental,dental_abnormality,"OAC, oro-antral communication, post-extraction oroantral defect",diagnosis,,OIFM_OIDM_193631
dental_anatomic_variant,dental,,,,,OIFM_OIDM_831097
supernumerary_tooth,dental,dental_anatomic_variant,"mesiodens, extra tooth, accessory tooth",observation,,OIFM_OIDM_876710
dental_postsurgical_change,dental,,,,,OIFM_OIDM_203881
dental_extraction,dental,dental_postsurgical_change,"tooth extraction, prior dental extraction",observation,,OIFM_OIDM_822672
dental_restoration,dental,dental_postsurgical_change,"dental filling, dental hardware, dental prosthesis",observation,,OIFM_OIDM_166768
dental_implant,dental,dental_postsurgical_change,"osseointegrated dental implant, dental post",observation,,OIFM_OIDM_676246
orbital_abnormality,orbit,,,,,OIFM_OIDM_103555
orbital_fat_stranding,orbit,orbital_abnormality,"retrobulbar fat stranding, intraorbital fat stranding",observation,,OIFM_OIDM_162332
proptosis,orbit,orbital_abnormality,"exophthalmos, globe protrusion, globe displacement anterior",observation,,
enophthalmos,orbit,orbital_abnormality,"posterior globe displacement, sunken globe",observation,,OIFM_OIDM_049092
extraocular_muscle_enlargement,orbit,orbital_abnormality,"extraocular muscle thickening, enlarged extraocular muscles, enlarged extraocular muscle",observation,,OIFM_GMTS_018581
extraocular_muscle_entrapment,orbit,orbital_abnormality,"muscle incarceration, entrapped muscle",observation,,OIFM_OIDM_941408
optic_nerve_sheath_enlargement,orbit,orbital_abnormality,"optic nerve sheath dilation, optic nerve sheath distension, optic nerve sheath prominence",observation,,OIFM_OIDM_181428
optic_nerve_enlargement,orbit,orbital_abnormality,"optic nerve thickening, enlarged optic nerve",observation,,OIFM_GMTS_008113
superior_ophthalmic_vein_dilation,orbit,orbital_abnormality,"dilated SOV, enlarged superior ophthalmic vein",observation,,
orbital_lesion,orbit,orbital_abnormality,"orbital mass, retrobulbar mass, retrobulbar lesion, intraorbital mass, intraorbital lesion",observation,,
lacrimal_gland_lesion,orbit,orbital_lesion,"lacrimal gland mass, lacrimal fossa mass, lacrimal fossa lesion",observation,,OIFM_OIDM_969269
intraocular_lesion,orbit,orbital_abnormality,"intraocular mass, globe mass, globe lesion",observation,,
orbital_emphysema,orbit,orbital_abnormality,"intraorbital air, orbital air",observation,,OIFM_OIDM_176713
orbital_fat_herniation,orbit,orbital_abnormality,orbital fat prolapse,observation,,OIFM_OIDM_764992
globe_rupture,orbit,orbital_abnormality,"open globe, ruptured globe, open globe injury, globe disruption",observation,,OIFM_OIDM_324483
globe_calcification,orbit,orbital_abnormality,"calcified globe, calcified lens, lens calcification",observation,,OIFM_GMTS_008203
lens_dislocation,orbit,orbital_abnormality,"lens subluxation, dislocated lens, ectopia lentis, displaced lens",observation,,OIFM_GMTS_025548
traumatic_cataract,orbit,orbital_abnormality,"hypodense lens, lens swelling, lens edema",observation,,OIFM_OIDM_225997
retinal_detachment,orbit,orbital_abnormality,detached retina,observation,,OIFM_OIDM_119674
choroidal_detachment,orbit,orbital_abnormality,"choroidal effusion, suprachoroidal fluid",observation,,OIFM_OIDM_640459
orbital_hemorrhage,orbit,orbital_abnormality,,diagnosis,,OIFM_OIDM_321389
retrobulbar_hemorrhage,orbit,orbital_hemorrhage,"retro-ocular hemorrhage, retrobulbar hematoma",diagnosis,,OIFM_OIDM_832683
intraconal_hemorrhage,orbit,retrobulbar_hemorrhage,intraconal hematoma,diagnosis,,OIFM_OIDM_006455
extraconal_hemorrhage,orbit,retrobulbar_hemorrhage,extraconal hematoma,diagnosis,,OIFM_OIDM_885429
subperiosteal_hemorrhage,orbit,orbital_hemorrhage,subperiosteal orbital hematoma,diagnosis,,OIFM_OIDM_803675
intraocular_hemorrhage,orbit,orbital_hemorrhage,intraocular blood products,diagnosis,,OIFM_OIDM_535373
hyphema,orbit,intraocular_hemorrhage,anterior chamber hemorrhage,diagnosis,,OIFM_OIDM_600743
vitreous_hemorrhage,orbit,intraocular_hemorrhage,"vitreous blood, intravitreal hemorrhage",diagnosis,,OIFM_OIDM_581647
subretinal_hemorrhage,orbit,intraocular_hemorrhage,subretinal blood,diagnosis,,OIFM_OIDM_773498
choroidal_hemorrhage,orbit,intraocular_hemorrhage,"suprachoroidal hemorrhage, hemorrhagic choroidal detachment",diagnosis,,OIFM_OIDM_144017
orbital_inflammation,orbit,orbital_abnormality,orbital inflammatory disease,diagnosis,,OIFM_OIDM_279918
preseptal_cellulitis,orbit,orbital_inflammation,periorbital cellulitis,diagnosis,,OIFM_OIDM_034386
orbital_cellulitis,orbit,orbital_inflammation,"postseptal cellulitis, orbital phlegmon",diagnosis,,OIFM_OIDM_009187
orbital_abscess,orbit,orbital_inflammation,orbital abscess collection,diagnosis,,OIFM_OIDM_007451
subperiosteal_abscess,orbit,orbital_abscess,orbital subperiosteal abscess,diagnosis,,OIFM_OIDM_791032
idiopathic_orbital_inflammation,orbit,orbital_inflammation,"orbital pseudotumor, non-specific orbital inflammation",diagnosis,,OIFM_OIDM_587394
dacryoadenitis,orbit,orbital_inflammation,lacrimal gland inflammation,diagnosis,,OIFM_OIDM_247238
thyroid_eye_disease,orbit,orbital_inflammation,"Graves orbitopathy, thyroid orbitopathy, thyroid-associated orbitopathy",diagnosis,,OIFM_OIDM_758172
orbital_myositis,orbit,orbital_inflammation,"extraocular muscle myositis, orbital muscle inflammation",diagnosis,,OIFM_OIDM_783822
posterior_scleritis,orbit,orbital_inflammation,posterior scleral inflammation,diagnosis,,OIFM_OIDM_317518
orbital_cavernous_venous_malformation,orbit,orbital_abnormality,"orbital cavernous hemangioma, cavernous hemangioma orbit, orbital hemangioma, orbital venous malformation, cavernous venous malformation orbit",diagnosis,,OIFM_OIDM_934293
orbital_dermoid,orbit,orbital_abnormality,"orbital dermoid cyst, dermoid cyst orbit",diagnosis,,OIFM_OIDM_095735
orbital_neoplasm,orbit,orbital_abnormality,,diagnosis,,OIFM_OIDM_695882
orbital_lymphoma,orbit,orbital_neoplasm,ocular adnexal lymphoma,diagnosis,,OIFM_OIDM_934817
orbital_metastasis,orbit,orbital_neoplasm,orbital metastatic disease,diagnosis,,OIFM_OIDM_290396
retinoblastoma,orbit,orbital_neoplasm,,diagnosis,,OIFM_OIDM_871579
phthisis_bulbi,orbit,orbital_abnormality,"phthisical globe, end-stage globe",diagnosis,,OIFM_OIDM_329367
superior_ophthalmic_vein_thrombosis,orbit,orbital_abnormality,SOV thrombosis,diagnosis,,OIFM_GMTS_018598
orbital_postsurgical_change,orbit,,,,,OIFM_OIDM_062745
pseudophakia,orbit,orbital_postsurgical_change,"intraocular lens,IOL,lens implant",observation,,
prosthetic_globe,orbit,orbital_postsurgical_change,"ocular prosthesis, artificial eye, prosthetic eye",observation,,OIFM_OIDM_006128
intraocular_silicone,orbit,orbital_postsurgical_change,"silicone oil in globe, intraocular silicone oil, vitreous silicone",observation,,OIFM_OIDM_687061
soft_tissue_abnormality,soft_tissue,,,,,OIFM_OIDM_221920
soft_tissue_swelling,soft_tissue,soft_tissue_abnormality,,observation,,OIFM_OIDM_696759
soft_tissue_edema,soft_tissue,soft_tissue_abnormality,,diagnosis,,OIFM_OIDM_696759
soft_tissue_laceration,soft_tissue,soft_tissue_abnormality,"scalp laceration, facial laceration",observation,,
soft_tissue_contusion,soft_tissue,soft_tissue_abnormality,"scalp contusion, facial contusion",diagnosis,,
soft_tissue_hematoma,soft_tissue,soft_tissue_abnormality,,diagnosis,,OIFM_OIDM_251841
subgaleal_hematoma,soft_tissue,soft_tissue_hematoma,subgaleal hemorrhage,diagnosis,,OIFM_OIDM_185082
cephalohematoma,soft_tissue,soft_tissue_hematoma,"cephalhematoma, subperiosteal hematoma",diagnosis,,OIFM_OIDM_401242
soft_tissue_lesion,soft_tissue,soft_tissue_abnormality,,,,OIFM_OIDM_299401
soft_tissue_epidermal_inclusion_cyst,soft_tissue,soft_tissue_lesion,"sebaceous cyst, epidermal inclusion cyst, epidermoid inclusion cyst, infundibular cyst, scalp cyst",diagnosis,,OIFM_MGB_603715
soft_tissue_lipoma,soft_tissue,soft_tissue_lesion,,diagnosis,,OIFM_MGB_269106
soft_tissue_dermoid_cyst,soft_tissue,soft_tissue_lesion,,diagnosis,,OIFM_CDE_000216
soft_tissue_nodule,soft_tissue,soft_tissue_lesion,"scalp nodule, scalp soft tissue nodule, cutaneous nodule",observation,,
soft_tissue_calcification,soft_tissue,soft_tissue_abnormality,,observation,,OIFM_GMTS_025786
tonsillolith,soft_tissue,soft_tissue_calcification,"tonsillar calcification, tonsil stone, tonsillar concretion, palatine tonsil calcification",observation,,OIFM_OIDM_661237
subcutaneous_emphysema,soft_tissue,soft_tissue_abnormality,"subcutaneous air, soft tissue gas, soft tissue emphysema",observation,,OIFM_OIDM_755361
sinonasal_abnormality,sinonasal,,,,,OIFM_OIDM_435405
sinus_mucosal_thickening,sinonasal,sinonasal_abnormality,mucosal thickening,observation,,OIFM_OIDM_225879
sinus_opacification,sinonasal,sinonasal_abnormality,opacified sinus,observation,,
sinus_air_fluid_level,sinonasal,sinonasal_abnormality,"air-fluid level in sinus, layering sinus fluid",observation,,
hyperattenuating_sinus_contents,sinonasal,sinonasal_abnormality,"hyperdense sinus contents, inspissated secretions, desiccated secretions",observation,,OIFM_OIDM_497952
sinus_wall_thickening,sinonasal,sinonasal_abnormality,"sinus wall sclerosis, sclerotic sinus walls",observation,,OIFM_OIDM_242385
sinus_wall_erosion,sinonasal,sinonasal_abnormality,"sinus wall destruction, bony erosion sinus",observation,,OIFM_OIDM_935461
sinus_expansion,sinonasal,sinonasal_abnormality,expanded sinus,observation,,OIFM_OIDM_398753
perisinus_fat_stranding,sinonasal,sinonasal_abnormality,"periantral fat infiltration, periantral fat stranding, extrasinus fat infiltration",observation,,OIFM_OIDM_859298
sinus_retention_cyst,sinonasal,sinonasal_abnormality,"mucous retention cyst, mucus retention cyst, sinus mucosal cyst",observation,,OIFM_OIDM_769618
sinus_polyp,sinonasal,sinonasal_abnormality,"solitary sinus polyp, paranasal sinus polyp, solitary sinonasal polyp, sinonasal polyp, mucosal polyp sinus",observation,,OIFM_OIDM_200848
antrochoanal_polyp,sinonasal,sinus_polyp,"maxillary antrochoanal polyp, ACP, Killian polyp, maxillary choanal polyp",observation,,OIFM_OIDM_386367
sinonasal_polyposis,sinonasal,sinonasal_abnormality,"nasal polyposis, polypoid mucosal disease",observation,,
sinonasal_lesion,sinonasal,sinonasal_abnormality,"sinonasal mass, nasal mass, nasal cavity mass, nasal lesion",observation,,OIFM_GMTS_030854
nasal_septal_perforation,sinonasal,sinonasal_abnormality,septal perforation,observation,,
hemosinus,sinonasal,sinonasal_abnormality,"sinus hemorrhage, blood in sinus",diagnosis,,OIFM_OIDM_269257
paranasal_sinusitis,sinonasal,sinonasal_abnormality,"sinusitis, inflammatory sinus disease",diagnosis,,OIFM_OIDM_035625
maxillary_sinusitis,sinonasal,paranasal_sinusitis,,diagnosis,,OIFM_OIDM_464803
ethmoid_sinusitis,sinonasal,paranasal_sinusitis,,diagnosis,,OIFM_OIDM_038877
frontal_sinusitis,sinonasal,paranasal_sinusitis,,diagnosis,,OIFM_OIDM_130881
sphenoid_sinusitis,sinonasal,paranasal_sinusitis,,diagnosis,,OIFM_OIDM_724414
fungal_sinusitis,sinonasal,sinonasal_abnormality,fungal sinus disease,diagnosis,,OIFM_OIDM_319404
allergic_fungal_sinusitis,sinonasal,fungal_sinusitis,AFS,diagnosis,,OIFM_OIDM_913616
sinus_fungal_ball,sinonasal,fungal_sinusitis,sinus mycetoma,diagnosis,,OIFM_OIDM_037900
invasive_fungal_sinusitis,sinonasal,fungal_sinusitis,aggressive fungal sinusitis,diagnosis,,OIFM_OIDM_125435
sinus_mucocele,sinonasal,sinonasal_abnormality,,diagnosis,,OIFM_OIDM_375608
mucopyocele,sinonasal,sinus_mucocele,infected mucocele,diagnosis,,OIFM_OIDM_417355
sinonasal_neoplasm,sinonasal,sinonasal_abnormality,,diagnosis,,OIFM_OIDM_145279
inverted_papilloma,sinonasal,sinonasal_neoplasm,inverting papilloma,diagnosis,,OIFM_OIDM_232410
esthesioneuroblastoma,sinonasal,sinonasal_neoplasm,olfactory neuroblastoma,diagnosis,,OIFM_OIDM_404011
sinonasal_carcinoma,sinonasal,sinonasal_neoplasm,nasal cavity carcinoma,diagnosis,,OIFM_OIDM_644756
sinonasal_anatomic_variant,sinonasal,,,,,OIFM_OIDM_605598
nasal_septal_deviation,sinonasal,sinonasal_anatomic_variant,"deviated nasal septum, DNS, septal deviation",observation,,OIFM_OIDM_884986
nasal_septal_spur,sinonasal,sinonasal_anatomic_variant,"septal spur, bony nasal spur",observation,,OIFM_OIDM_376962
concha_bullosa,sinonasal,sinonasal_anatomic_variant,"pneumatized middle turbinate, aerated concha",observation,,OIFM_OIDM_230209
non_pneumatized_sinus,sinonasal,sinonasal_anatomic_variant,"sinus aplasia, sinus hypoplasia",observation,,OIFM_OIDM_547137
sinus_wall_dehiscence,sinonasal,sinonasal_anatomic_variant,sinus wall defect,observation,,OIFM_OIDM_686820
haller_cell,sinonasal,sinonasal_anatomic_variant,"infraorbital ethmoid cell, infraorbital cell",observation,,OIFM_OIDM_296922
onodi_cell,sinonasal,sinonasal_anatomic_variant,sphenoethmoid cell,observation,,OIFM_OIDM_519518
sinonasal_postsurgical_change,sinonasal,,,,,OIFM_OIDM_452489
sinonasal_surgery,sinonasal,sinonasal_postsurgical_change,"post FESS, functional endoscopic sinus surgery, sinus surgery",observation,,OIFM_OIDM_770620
ethmoidectomy,sinonasal,sinonasal_surgery,,observation,,OIFM_OIDM_325604
temporal_bone_abnormality,temporal_bone,,,,,OIFM_OIDM_490443
mastoid_opacification,temporal_bone,temporal_bone_abnormality,"mastoid air cell opacification, opacified mastoid",observation,,OIFM_OIDM_475675
mastoid_fluid,temporal_bone,mastoid_opacification,"mastoid effusion, fluid in mastoid air cells, mastoid air cell fluid",observation,,
hypopneumatized_mastoid,temporal_bone,temporal_bone_abnormality,"sclerotic mastoid, underpneumatized mastoid, poorly pneumatized mastoid, mastoid sclerosis",observation,,
middle_ear_opacification,temporal_bone,temporal_bone_abnormality,opacified middle ear,observation,,
middle_ear_fluid,temporal_bone,middle_ear_opacification,"middle ear effusion, tympanic cavity fluid, middle ear fluid collection",observation,,
external_auditory_canal_opacification,temporal_bone,temporal_bone_abnormality,"EAC soft tissue, ear canal opacification",observation,,OIFM_OIDM_691643
ossicular_disruption,temporal_bone,temporal_bone_abnormality,"ossicular dislocation, ossicular chain disruption",observation,,OIFM_OIDM_848829
petrous_apex_lesion,temporal_bone,temporal_bone_abnormality,petrous apex mass,observation,,OIFM_OIDM_172477
temporal_bone_erosion,temporal_bone,temporal_bone_abnormality,temporal bone destruction,observation,,
mastoiditis,temporal_bone,temporal_bone_abnormality,,diagnosis,,OIFM_GMTS_008323
coalescent_mastoiditis,temporal_bone,mastoiditis,coalescent mastoid disease,diagnosis,,OIFM_OIDM_349548
otitis_media,temporal_bone,temporal_bone_abnormality,middle ear infection,diagnosis,,OIFM_OIDM_678391
cholesteatoma,temporal_bone,temporal_bone_abnormality,,diagnosis,,OIFM_GMTS_008301
cholesterol_granuloma,temporal_bone,temporal_bone_abnormality,cholesterol cyst petrous,diagnosis,,OIFM_OIDM_205071
temporal_bone_postsurgical_change,temporal_bone,,,,,OIFM_OIDM_360934
mastoidectomy,temporal_bone,temporal_bone_postsurgical_change,"post mastoidectomy, mastoidectomy defect",observation,,OIFM_OIDM_635248
canal_wall_down_mastoidectomy,temporal_bone,mastoidectomy,"open cavity mastoidectomy, radical mastoidectomy, modified radical mastoidectomy",observation,,OIFM_OIDM_038053
canal_wall_up_mastoidectomy,temporal_bone,mastoidectomy,"intact canal wall mastoidectomy, closed mastoidectomy",observation,,OIFM_OIDM_471826
hardware,extrinsic,,implanted device,,,
vascular_clip,extrinsic,hardware,"aneurysm clip, surgical clips intracranial, cerebrovascular clips",observation,,OIFM_OIDM_510602
aneurysm_coil,extrinsic,hardware,"endovascular coil, embolization coil",observation,,OIFM_OIDM_974314
intrasaccular_flow_disruptor,extrinsic,hardware,"WEB device, WEB embolization device, Woven EndoBridge, Contour Neurovascular System, intrasaccular flow disruptor",observation,,OIFM_OIDM_240838
brachytherapy_seed,extrinsic,hardware,"brachytherapy seeds, radioactive seed, radioactive seeds, I-125 seed, Cs-131 seed, GammaTile, permanent brachytherapy implant",observation,,OIFM_OIDM_090347
plate,extrinsic,hardware,"bone plate, surgical plate, miniplate, osteosynthesis plate, plate and screw construct",observation,,
screw,extrinsic,hardware,"bone screw, cortical screw, surgical screw, fixation screw",observation,,
mesh,extrinsic,hardware,"surgical mesh, titanium mesh, cranial mesh, cranioplasty mesh, mesh plate",observation,,
spinal_fusion_hardware,extrinsic,hardware,"pedicle screws, pedicle screws and rods, spinal instrumentation, spinal construct, cervical fixation rods, occipital plate",observation,,
intracranial_stent,extrinsic,hardware,intracranial vascular stent,observation,,OIFM_OIDM_614672
flow_diverter,extrinsic,intracranial_stent,"Pipeline device, PED, FRED device, flow diversion device",observation,,OIFM_OIDM_916762
